path	media_type	source_group	authority	method	evidence	bytes	width	height
magica/resource/image_web/page/arena/current_header_r.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/current_header_r.png	576	174	28
magica/resource/image_web/page/arena/history/btn_battle_history_off.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/history/btn_battle_history_off.png	6368	210	70
magica/resource/image_web/page/arena/history/btn_battle_history_on.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/history/btn_battle_history_on.png	6320	210	70
magica/resource/image_web/page/arena/history/btn_defence_history_off.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/history/btn_defence_history_off.png	6131	210	70
magica/resource/image_web/page/arena/history/btn_defence_history_on.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/history/btn_defence_history_on.png	6180	210	70
magica/resource/image_web/page/arena/history/history_header.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/history/history_header.png	3108	1024	36
magica/resource/image_web/page/arena/history/history_header_a.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0074	5495	1024	36
magica/resource/image_web/page/arena/history/history_header_b.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0075	2756	1024	36
magica/resource/image_web/page/arena/history/infinite_history_bg_a.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0076	42092	748	166
magica/resource/image_web/page/arena/history/practice_history_bg_a.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0077	43369	748	166
magica/resource/image_web/page/arena/history/ranking_history_bg_a.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0078	43217	748	166
magica/resource/image_web/page/arena/infinite_floor_bg.png	png	official-cn-gap-current-canvas	official-cn-legacy-client-image	official pixels placed without scaling on current-size transparent canvas	magica/research/totentanz-full-localization-20260817/current-canvas-image-round2/manifest.json#page/arena/infinite_floor_bg.png	3959	120	121
magica/resource/image_web/page/arena/matching/btn_mirrors_formation.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-css-geometry-exception	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/matching/btn_mirrors_formation.png	5044	182	52
magica/resource/image_web/page/arena/matching/enemy_icon_equal.png	png	official-cn-gap-current-canvas	official-cn-legacy-client-image	official pixels placed without scaling on current-size transparent canvas	magica/research/totentanz-full-localization-20260817/current-canvas-image-round2/manifest.json#page/arena/matching/enemy_icon_equal.png	1605	81	30
magica/resource/image_web/page/arena/matching/enemy_icon_lower.png	png	official-cn-gap-current-canvas	official-cn-legacy-client-image	official pixels placed without scaling on current-size transparent canvas	magica/research/totentanz-full-localization-20260817/current-canvas-image-round2/manifest.json#page/arena/matching/enemy_icon_lower.png	1470	81	31
magica/resource/image_web/page/arena/matching/enemy_icon_upper.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0082	1188	82	30
magica/resource/image_web/page/arena/matching/enemy_select_header.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/matching/enemy_select_header.png	1287	598	28
magica/resource/image_web/page/arena/matching/infinite_enemy_pt.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0083	1406	284	48
magica/resource/image_web/page/arena/matching/ranking_enemy_pt.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/matching/ranking_enemy_pt.png	1373	284	48
magica/resource/image_web/page/arena/matching/ranking_pt_base.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/matching/ranking_pt_base.png	1507	380	28
magica/resource/image_web/page/arena/matching/team_pt_base.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/matching/team_pt_base.png	1591	380	28
magica/resource/image_web/page/arena/next_mirror.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/arena/next_mirror.png	3516	478	64
magica/resource/image_web/page/arena/result/btn_replay_preserve.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/arena/result/btn_replay_preserve.png	8773	222	76
magica/resource/image_web/page/arena/result/infinite_floor_bg_s.png	png	official-cn-gap-current-canvas	official-cn-legacy-client-image	complete official sprite resized to current canvas dimensions	magica/research/totentanz-full-localization-20260817/current-canvas-image-round2/manifest.json#page/arena/result/infinite_floor_bg_s.png	7160	75	83
magica/resource/image_web/page/arena/result/infinite_pt_bg.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/infinite_pt_bg.png	1093	428	42
magica/resource/image_web/page/arena/result/infinite_result_header.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/infinite_result_header.png	9830	318	46
magica/resource/image_web/page/arena/result/infinite_sum_bg.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/infinite_sum_bg.png	852	428	42
magica/resource/image_web/page/arena/result/next_mirror.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/arena/result/next_mirror.png	4322	598	86
magica/resource/image_web/page/arena/result/ranking_pt_bg.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/ranking_pt_bg.png	1053	428	42
magica/resource/image_web/page/arena/result/ranking_rank_bg_s.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/ranking_rank_bg_s.png	2424	74	82
magica/resource/image_web/page/arena/result/ranking_result_header.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/ranking_result_header.png	9710	318	46
magica/resource/image_web/page/arena/result/ranking_sum_bg.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/ranking_sum_bg.png	1263	428	42
magica/resource/image_web/page/arena/result/rankup_reward_bg.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/rankup_reward_bg.png	1339	596	70
magica/resource/image_web/page/arena/result/result_enemy_header.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/result_enemy_header.png	902	138	28
magica/resource/image_web/page/arena/result/result_lose.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/arena/result/result_lose.png	4303	262	86
magica/resource/image_web/page/arena/result/result_streak_base.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/result_streak_base.png	1334	150	32
magica/resource/image_web/page/arena/result/result_win.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/arena/result/result_win.png	4033	362	86
magica/resource/image_web/page/arena/result/simulate_date_bg.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/simulate_date_bg.png	2122	332	34
magica/resource/image_web/page/arena/result/simulate_pt_bg.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/simulate_pt_bg.png	1854	428	42
magica/resource/image_web/page/arena/result/story_open_bg.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/story_open_bg.png	1580	628	116
magica/resource/image_web/page/arena/result/touch_screen.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/arena/result/touch_screen.png	2128	242	32
magica/resource/image_web/page/arena/result/trial_result_header.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/arena/result/trial_result_header.png	8778	318	46
magica/resource/image_web/page/arena/reward/btn_rankup_off.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0085	6670	246	66
magica/resource/image_web/page/arena/reward/btn_rankup_on.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0086	6890	246	66
magica/resource/image_web/page/arena/reward/reward_header_a.png	png	careful-human-gap-current-canvas	careful-human-translation-on-current-us-canvas	current canvas and ornament retained; visible English label replaced only	magica/research/totentanz-full-localization-20260817/current-canvas-image-round2/manifest.json#page/arena/reward/reward_header_a.png	2525	1024	36
magica/resource/image_web/page/arena/simulate/bg_team_pt.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0088	1798	284	22
magica/resource/image_web/page/arena/simulate/btn_friend_01.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0089	3217	90	40
magica/resource/image_web/page/arena/simulate/btn_id.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0090	3139	90	40
magica/resource/image_web/page/camera/btn_camera_end.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0091	3220	144	52
magica/resource/image_web/page/camera/btn_camera_start.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0092	6313	186	66
magica/resource/image_web/page/camera/btn_position.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0093	4217	88	78
